"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/MLNode_activ_1_MJ040"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/MLNode_activ_2_MJ051"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/MLNode_activ_3_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_activ_1_MJ040"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_activ_2_MJ051"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_activ_3_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_naive_1_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_naive_2_MJ059"	"/Users/alexrosenberg/home/projects/BALLESTEROS-TATO/2018_07_RNAseq_spleen_MLN_naive/andre_2020_reprocessed/counts/Spleen_naive_3_MJ059"
"Eed"	7.5864782128684	7.71737645763942	7.90069715992637	7.44980338783265	7.48926598751926	7.46293347153556	6.3258801617821	6.37749129816612	5.52459931679921
"Eef1a1"	11.383748160096	11.5020068627092	11.3679045284067	11.7601997510708	11.6678444721191	11.79008430719	11.916991284365	11.9532623872707	11.9462335077948
"Eef1b2"	9.77801313325002	10.0941184462445	9.63464382669281	9.62268447159759	9.68236471823011	9.64676802709161	9.09195132748938	9.14953606471339	10.0688803086444
"Eef1d"	10.1836850793067	10.7334532342621	10.1598853142351	9.72785935429924	9.95563888628374	9.89685952722502	7.94090533496655	7.98846577617284	8.35689922587557
"Eef1e1"	9.43978103595636	10.014140069852	9.32287375733199	8.471192199091	8.60705467227906	8.38169774938681	6.39551943515969	6.5176481046388	6.12565871911914
"Eef1g"	10.6519965291074	10.7753928628162	10.5766375898495	10.3709358684721	10.4325539352581	10.3731380183063	9.12070258330874	9.19078144524891	9.29305536245323
"Eef2"	10.2010377717387	9.91902169017412	10.2024160706444	10.1332502745672	10.2134646367287	10.2149076915299	10.3447440989891	10.315080922961	11.0049311683073
"Eef2k"	3.76740645794807	2.80683841197637	3.39487104321573	4.16904536594255	3.92178795588176	3.45946209832567	3.88369621152511	3.31053423178127	3.12856765961673
"Eef2kmt"	6.17186931452057	6.45545388185222	5.86125454079421	5.87788637063336	5.89408475608189	5.82863607815133	6.23286925876822	6.02824966536764	5.83995644358748
"Eefsec"	6.64451063101292	6.77691720458975	6.78014359103866	6.64087367601775	6.93634174386291	6.86802188660126	6.81508427690965	6.79925196688359	6.25139964171259
"Efcab14"	4.75819481299038	4.53069004412441	4.6753181283253	4.67490634975864	4.4449121059792	4.38207217061937	4.5870099218615	4.16054973961764	4.92065467775032
"Efcab2"	2.65522512176781	3.29965600152036	2.84091020122171	2.48905387840427	2.26570515815185	2.44464985085042	1.89802136526985	2.26165877900908	2.76534444032596
"Efcab7"	0.70519335363489	1.42169705537752	1.5273357260524	-0.213577273794192	1.07934596117169	-0.716778407212871	1.04666916165291	1.42643538483633	0.901354982705414
"Efemp2"	-2.52828876470808	-1.00723309948387	-0.240853642236512	0.495034559001113	-0.269936738781069	0.902949005477703	1.91709059318268	2.28495376240262	1.30650470521361
"Efhd2"	7.62256136988135	7.193685214371	7.68714379327093	7.61538929500204	7.76177602876465	7.7161409793771	7.40033123148383	7.3644976047658	6.47482387420149
"Efnb1"	1.71636169666436	-0.154916933246665	1.43448568319205	1.32381456700168	1.04385473412662	1.17653138494856	-0.365095640651129	-0.0431878409330206	0.123263173141164
"Efr3a"	5.98009814368947	6.16540631030025	5.80904196879157	6.30893136243469	5.89719561917313	5.96875310605131	6.4627627677457	6.44108564283989	7.30361526835135
"Eftud1"	5.04682338621227	4.73020514741918	4.87402475355241	4.8696670656175	4.72952396645373	5.18026165624587	4.12626432730735	4.01953622693354	3.52533003661233
"Eftud2"	7.91216782697041	7.02886125921849	8.164777931654	7.92132243810481	7.92277410947367	7.97293681600946	6.6712230788227	6.52948090211968	5.64047487265899
"Egfl7"	5.13783251576863	5.49100299133876	5.0315772677805	4.09594308037705	4.1806195927632	3.84740356594778	0.102936027125378	-1.42642512527442	-0.126315623639757
"Egln1"	3.67318212736911	4.07733257868251	3.51310705268641	3.64215400568966	3.59698701398301	3.4906349112416	3.21043431757089	3.52136808308278	4.61673534701092
"Egln2"	5.94019625166648	5.7287832127482	6.12041185089627	6.20513396098272	6.36721550517211	6.21785350899751	6.91717368626289	6.80429894993167	5.59083946345451
"Egln3"	3.4596472653686	4.01513356175664	3.33190884454733	2.35087149077514	2.87282663723393	2.54457874871217	1.54041588825505	2.05134745834491	1.7392230040691
"Egr1"	5.63552194028458	6.05767685773799	6.3680197274286	6.8468482327796	6.75926552441542	7.65058866305543	5.72574675508942	5.23190967327879	5.08962245633534
"Egr2"	5.53194677918851	5.17448270730796	5.81978972497228	5.91186827454983	5.81799458729044	5.88764385620863	2.02649777518434	1.60980020174589	1.28105058091897
"Egr3"	2.93054990368783	3.5394848725413	3.04312626898588	4.62381319903436	4.28690688331465	4.70969992010615	0.69550021420248	0.0321682710342989	1.91499377875499
"Ehbp1l1"	3.34678569146557	2.63136627190191	3.65704295185457	3.60210186977717	3.65694522468882	3.54361729162276	4.70964631062276	4.8498873093768	4.52212946398911
"Ehd1"	8.03946218851907	7.88651538916903	8.25677420769924	8.05045616184028	8.26147759875128	8.29785373575198	7.10791904749026	7.03304470197799	6.26769059581403
"Ehd3"	3.44656090332813	2.80683841197637	3.47864244224774	5.15772300347297	4.9588204379827	5.55584928254345	6.21082329487517	5.89707627408102	5.90597182026206
"Ehd4"	5.37732954898533	5.05784521891236	5.336429433962	4.86628928660771	4.74480096991455	4.79020508940572	2.94841479553428	2.6623413717055	1.91499377875499
"Ehhadh"	1.37332588139051	0.32693787412979	1.96372309261645	2.19803824076759	1.67419142690294	2.0849396347765	1.86893643016771	2.88702020610479	1.53902695783637
"Ehmt1"	4.41950259721868	4.48839368018008	4.43485086198521	4.63576554948497	4.83840220622127	4.68969132001386	5.09173517704138	4.95286420249169	6.03339395484631
"Ehmt2"	3.95467628217601	3.95428121757275	4.14856306594895	3.93113810193291	3.97693230982612	4.23565942507431	5.09592506127311	5.20773490472605	5.59083946345451
"Ei24"	5.60738007937635	4.39988862884644	5.54327094796036	5.75176276632227	5.58321678358974	5.40550924771003	5.42883276934703	5.34428710000122	4.46957952633674
"Eid1"	4.86533258870011	4.9867012141846	4.79686171754689	5.38361894645593	5.24033530055848	5.25591884469409	5.57556859508058	5.37988173857938	5.3807344214921
"Eid2"	4.9772456796605	4.87074695473618	3.84314071838892	4.44516729586485	4.03231177289369	3.76374722453348	3.01630532490244	3.75339632905325	3.34054551747049
"Eid2b"	2.72913668256957	2.7021629724335	2.28950121781868	2.42621168926863	2.30371246351083	2.66561021179637	3.01630532490244	2.90717703083774	2.32928758948046
"Eif1"	11.3522074441924	11.7677472184495	11.2957587325267	11.3450780195886	11.4292494755958	11.5029745460456	11.192740228903	11.1344547681407	11.1418902310498
"Eif1a"	7.83539041297074	7.72042515236422	7.74487770842969	7.68654219145115	7.70379442545045	7.78887105200897	5.62061462734018	5.71753661680853	5.79345599797511
"Eif1ad"	8.03491553380684	8.31478026043234	7.94239202381774	7.68726022080464	7.76909608345164	7.70828928722787	6.51180330969399	6.71600244542023	6.11938876917278
"Eif1ax"	8.45294476400244	9.21118102878911	8.39973403234119	8.29271648078756	8.38650241163724	8.30950971489402	6.17710952086027	6.25995445213183	6.02095420947599
"Eif1b"	7.25608893504955	7.87260564566929	7.10942236892354	6.90972569108432	6.90113590766629	6.85759790239425	6.52701100251798	6.70991934121341	6.59007548566619
"Eif2a"	5.94330511619345	5.76938567904771	5.91808787999016	5.7535921730764	5.66725322901351	5.80325426280657	4.89418349311702	4.97928575467165	5.6037301960351
"Eif2ak1"	5.49534769078365	4.89469537461214	5.80054077165522	5.80566034627257	5.64595902276036	5.93515592242405	5.80466281162818	5.45711069592168	4.91446000558452
"Eif2ak2"	4.58788022826676	4.79641988520574	4.54813539964186	3.76695148997374	3.28748131144864	3.2200708300535	3.30756847755708	3.15907704099915	4.71742710939534
"Eif2ak3"	0.675589315644382	-0.387180349448872	0.196227097616248	0.750892591091427	1.32088580980203	1.40641113493301	2.96683359360927	2.33044479552004	2.97829173115176
"Eif2ak4"	2.02885348142928	2.87846216589884	2.56972411435989	2.62317738602596	2.5257803405512	2.58846442693988	1.46467543383509	1.84740065034351	2.80159958705488
"Eif2b1"	8.05301680698865	7.98080884929329	8.01316384973809	7.2913361340878	7.4712185878698	7.40403219798454	6.34052102128375	6.3846973598965	5.43078294826402
"Eif2b2"	7.43099758848951	7.89706249115355	7.51194914869972	7.25982475595464	7.46640946249321	7.57987862857451	7.27751802799147	7.18575563353517	6.63157767023209
"Eif2b3"	7.92283806151371	8.19123168433161	7.98666766799784	7.33383776832561	7.41220575991636	7.46489690363924	5.15935883038075	5.28486579685023	4.34920684041818
"Eif2b4"	7.74028881941461	7.98436405436472	7.90773052353271	7.31475840453779	7.47497110075599	7.5401568608544	6.49524450528867	6.54805334532953	5.77761671411232
"Eif2b5"	7.43679961369565	6.73472100193462	7.64589232714938	7.26046820907793	7.4571644872843	7.53782702388684	6.2819641235064	6.35152316957636	5.04684137434227
"Eif2d"	6.28830270420631	5.77877539549039	6.26055158271505	5.98454831101321	6.11270825424679	6.002261786684	6.15820049432838	6.05050864559162	4.79590650588079
"Eif2s1"	9.75773809561311	9.87113019050197	9.79943124844984	9.45552684312123	9.48032711926539	9.43817637452226	7.57726648505354	7.58795380298072	6.32330246981141
"Eif2s2"	9.03452979505668	10.157857384289	9.02056464941961	8.62213555951149	8.80686222923532	8.81265026389715	6.82647574868043	6.93950144184956	8.05642408402356
"Eif2s3x"	4.82545064941745	4.78946907428659	4.75107104301284	4.72238473594198	4.4801915742521	4.29204311970322	3.28205361290896	2.73743890134758	4.12792632667506
"Eif2s3y"	5.69298360634327	5.51648359639648	5.55526457124017	5.66208022344207	5.60392785196665	5.79234983284393	6.30341001682231	6.08630799601121	5.83011746101984
"Eif3a"	8.29262018211176	8.48864060895183	7.9441472855919	8.13586874252803	8.23467520706153	8.13538328696372	6.59000565681417	6.58018686079275	7.86492320756978
"Eif3b"	9.25704929966743	8.51433827183695	9.57517315733634	9.27162799437186	9.40976224982934	9.48923044339674	7.66342515361687	7.543774889779	6.85987615829981
"Eif3c"	8.85922248710584	9.19997593286116	8.82047627683325	8.63435000278662	8.72703119158895	8.63036504262663	6.9377448645729	7.05805019166167	8.03445612933068
"Eif3d"	9.14506344369356	9.15200815572758	9.21556547146008	8.97834354795289	9.07164205085813	9.01422640377555	7.59161748754178	7.4858976105826	6.76494528751393
"Eif3e"	8.66834329061624	8.97070824871082	8.68711658362047	8.68027691619938	8.65305040582457	8.70639655184802	7.86545067200938	7.93486083915526	7.95243045971626
"Eif3f"	8.22205742270789	8.42727251936783	8.08078525984924	8.19714342484359	8.19692639594285	8.23983900321325	8.13930164296379	8.21203391027325	8.97416271981412
"Eif3g"	10.0085042106854	10.4833324529964	10.0411607336744	9.77066422827152	10.0246130673197	9.99765435505448	8.41042646469239	8.33976479553982	8.38685174506531
"Eif3h"	8.67595571162072	8.9797692511832	8.62915832162782	8.71073014168693	8.7032344240778	8.79070587800228	8.33842932427734	8.38043478493812	8.33793044206675
"Eif3i"	9.62621096370829	9.95266167902851	9.53764965439876	9.21142118647445	9.35141825256943	9.32443797459781	7.96944504779301	8.01511992324034	7.97070635766952
"Eif3k"	9.21272895085443	9.95628683974831	9.09307853724552	8.85116033999539	9.01606406577002	8.9162835695801	8.25985148960719	8.38762619589345	8.73808002313842
"Eif3l"	9.02410673255997	8.9196302562829	9.19551578600083	8.89884760984451	8.97940115514988	8.97661774443144	7.36972920943294	7.39269464900382	6.66086021496122
"Eif3m"	9.05470358407968	9.32671514045102	9.1019114272197	9.00680872672103	9.0991886345047	9.1150338064232	7.97258155535582	7.9581433850006	7.42587759484899
"Eif4a1"	10.8728729461385	11.1421371112418	10.8962199722578	10.5177968607037	10.9502142950183	10.7654689852249	8.92713292421056	8.8382485480159	7.95066575034033
"Eif4a2"	6.6634860269065	6.66490975843859	6.77423535292886	7.34328365659032	7.38121338699391	7.80697857792872	7.72321976278486	7.70015098089996	7.5049650432559
"Eif4a3"	9.59683665349065	9.83227261077872	9.64147553675444	9.33767826121103	9.55884183155486	9.49614718644833	8.47709465912919	8.46221903826737	7.36358018257091
"Eif4b"	7.89661459244298	7.65309593877636	7.86593288643191	7.84551354367222	7.88503949346659	7.71675903367419	6.84183767600597	6.68094348732559	7.71140768825427
"Eif4e"	9.34158240150718	9.54783274218385	9.37864947296504	8.9438076064128	8.95676879159899	9.06194764788724	6.90468869645904	6.76307432806842	5.80578029088278
"Eif4e2"	8.17092405249054	8.64314179898916	8.20515535562295	7.87921038935869	7.98973355108751	8.02975077039351	7.33890595392836	7.25374506426647	7.02901414460556
"Eif4e3"	1.37332588139051	1.81758001107849	1.54224595590211	3.40668512079587	3.06654410826838	1.97901306418088	5.10634684281908	5.14440305287437	5.50823864969372
"Eif4ebp1"	7.30826350187348	8.32182303844358	6.94208631983314	6.41907643449844	6.61103021095458	6.31465990131866	4.7380730244451	4.93456800851286	4.80486487353386
"Eif4ebp2"	4.31537266414082	3.66124787950006	3.92221074806135	4.12732415836877	3.89215785745087	3.83227318805862	4.73000809971659	4.35468996089739	4.87884539297432
"Eif4ebp3"	1.78728069995747	2.34571209860067	1.5273357260524	2.01492347668614	1.82816301503291	1.82854649945937	2.47556314961975	2.35266347158354	4.65439398338571
"Eif4enif1"	5.73395301104115	5.73482630495836	5.8957676184497	5.26806566842346	5.23935507745305	5.39422016594101	4.71918425269958	4.31563544401914	5.42498420874397
"Eif4g1"	7.63799338395224	7.27804313337341	7.50958029177131	7.38075659109797	7.35158316016926	7.42637144100758	6.01232370568388	5.79056313123449	6.60233087048969
"Eif4g2"	8.24381163090585	8.08737577779358	8.19088534538399	8.05138600573362	7.85687549421944	8.1298251055568	7.39863626449301	7.27789299376665	8.14440836218971
"Eif4g3"	5.4035251651918	5.73964261926143	5.02363040908026	5.16736186831436	5.33238463877373	5.49277610944059	5.05884428240115	5.23190967327879	6.48182325354466
"Eif4h"	9.08440099481771	8.50711833171651	9.20652639189186	8.6978422283613	8.89943753894532	8.89659856593683	7.85235312174801	7.79447495013023	7.33371583425201
"Eif5"	9.68072315032821	10.5212371665128	9.63784682998072	9.33668701833398	9.45236592444114	9.42544059148817	8.32276197049368	8.30386654095012	8.43290489287175
"Eif5a"	13.0973972318463	13.4333504032311	13.1026635954513	12.8311559905543	13.0696032054132	13.0371100792407	10.7656884380072	10.7555488360394	10.0978707223931
"Eif5a2"	1.53041925110498	2.12789210865273	1.41841263967664	0.386038173317494	0.831318040405081	0.594047649183898	-0.319743424719536	-1.42642512527442	0.998260534890759
"Eif5b"	7.93440676659801	8.91404879969643	7.93376023590994	7.92700776119397	8.12630543913488	8.12315797981289	6.55619370472185	6.5624233391343	8.04086845591736
"Eif6"	10.2876713967634	10.8590715925896	10.2843072191163	9.62168317485181	9.8666722393404	9.84484697427682	8.26253312008656	8.2727681103602	7.2393983772348
"Elac1"	2.75059141304845	1.00805433400927	2.04971304766552	2.35087149077514	2.21873389354559	0.948565250364956	2.85756312196641	2.57684095941597	2.34165223995721
"Elac2"	6.9811441725321	5.83273890506394	7.11098583918103	6.65023313428088	7.06307422478153	7.26361588855776	5.24013430606245	5.37265152282464	4.06220179424704
"Elavl1"	7.74653114034257	7.54650408204397	7.85608416132318	7.63661045338634	7.57276650534394	7.60591323150334	6.23951257568189	6.4319842526771	5.44231097024166
"Elf1"	4.81190784920379	5.2523752636184	4.68038164508899	6.02827602643298	5.43012328002246	5.61274245330295	7.73686704931994	7.84318558560749	8.74696787634896
"Elf2"	3.26466455627207	3.55596203464762	3.27502660342414	3.58576440064611	3.68313429081909	4.29204311970322	5.02957338787278	4.73899124100818	5.93788022911929
"Elf4"	3.03332583468327	2.97147624664604	2.612737274602	3.8581968044483	3.37219617572849	3.50215322490581	4.95772199507818	5.1497000787571	6.11669328367462
"Elk1"	2.38951079537858	1.7427876358022	2.82879985175549	2.64699428588555	2.43964458942776	2.58846442693988	2.56894847353127	2.44517617389871	2.90519935406045
"Elk3"	4.06153981908808	3.64593654428323	3.93073465919897	5.16598882413349	4.99875746681208	5.04374473992141	5.2210799162159	5.39601844484429	6.48531024994628
"Elk4"	3.68065270442175	3.32551438475466	3.32330238365768	4.00056835940469	3.81530560909338	4.22642996755918	4.36370273874216	4.30237874579231	5.22592925285845
"Ell"	3.99118407496005	3.1557292193503	4.20352865093113	4.61779968425623	4.51786615041324	4.73106726799293	5.28669751782966	4.75992452706656	4.1063491349196
"Ell2"	1.81470012826186	1.37293180481489	0.700283714671931	2.16542802449071	1.0257762432411	1.7010832965556	-1.30581302218932	-1.53102339156567	-7.00715823523983
"Elmo1"	6.35343634607462	6.22586787714317	6.68342015719735	6.33115343984887	6.47649075489753	6.50319882863869	5.96385954699292	5.91086828279362	6.36781042205914
"Elmo2"	3.92981419304927	3.23290660969683	4.52954992910731	4.47652039468061	4.26588162129171	4.5263118926407	5.58379628959753	5.40844560955239	4.36140266024714
"Elmo3"	-0.577648167195561	0.32693787412979	-0.0952953718312532	0.308512373659127	0.970140426381774	0.730875568386539	3.29304385519558	2.16452473657885	2.97829173115176
"Elmod2"	0.675589315644382	0.425877350259147	0.966595445325682	-1.03989651807144	0.0130362547698201	0.565052926376869	0.260545556301084	0.871183631813284	2.02641765042006
"Elmod3"	1.88105192524949	2.19955822503713	2.77300892654152	2.66265655075331	2.84731888588747	3.03686667786095	4.45949049933177	4.649092572702	3.06287301303595
"Elmsan1"	3.28441193429916	3.26666730921974	3.25706339015294	3.77056974088211	3.76169782275277	4.16977781269026	4.33563090452542	4.00089946957322	5.78442628338559
"Elof1"	7.59441025676597	8.24578384883218	7.51573124800164	6.81435106712393	6.9546731741414	6.84408400612219	6.13038560757577	6.30622801455972	6.24647626637103
"Elovl1"	7.95861448903455	8.05392975831204	7.87516290587851	7.82847379511285	7.89612183006715	7.80349158708327	6.98820678682418	6.88845259156239	5.71365078897711
"Elovl5"	5.05259281963894	4.33135020016652	4.58099755472274	5.1918557970524	4.7197173274357	5.07235873908435	6.36503108832974	6.25012444341623	6.71710734356377
"Elovl6"	2.50341983230772	2.93834263586023	2.7793155354694	2.55767370930727	3.09283119154589	2.41245606994131	3.94536799982613	3.85806332921203	4.17705249101843
"Elovl7"	0.138209052728576	-0.228260474598738	0.851596397859431	1.64089817357796	0.185802103126838	0.442869865207457	3.7114408837889	3.49830022351287	3.51989982620376
"Elp2"	6.62286066848024	6.05574705603582	6.91011400568057	6.80423680959943	6.5170945765214	6.65709900105466	6.24612544164071	5.97493626011134	5.55013013460237
"Elp3"	5.92533696202493	4.94976881013442	6.02412199913842	5.70147097509909	5.5400849120487	5.73818044181173	5.53679667439754	5.75137944496677	4.92065467775032
"Elp4"	4.40153142795131	4.78248461261977	4.58280146583317	4.42923147254422	4.1867344197947	3.60187784148525	3.85678922348578	3.04090029671647	3.19821614049826
"Elp5"	8.53881698164422	8.95046757113295	8.53493016482632	8.05935802034903	8.23713246849669	8.19884174729323	6.64179242532758	6.66881930694648	5.89447767774539
"Elp6"	5.7411162031036	6.13374069451673	5.72903715410271	5.257790269995	5.36240770025919	5.35664402154548	4.45949049933177	4.7914436614487	4.16666536709199
"Emb"	7.08753975125384	7.29491129967461	7.19181048978798	7.43505939368823	7.30549633846012	7.39453527579906	8.51894548548871	8.50479837840564	7.88142599393351
"Emc1"	5.31748900606404	4.37843208292401	5.38582868181589	5.33679464554374	5.31852847705357	5.41873799049025	4.81760465421564	4.7968556408277	5.18705753923183
"Emc10"	8.16660770200259	7.66390465924683	8.11235098837115	7.91479737292166	8.0720070469573	8.12440071044493	8.29045046708489	8.10020533372882	7.03948858286476
"Emc2"	5.83532855538199	6.06824487046226	6.05693789684434	6.00158308602872	6.00494061029463	6.0143782249613	6.20015928547279	6.28279469444294	5.81800019404095
"Emc3"	6.64927792921827	6.66047200921288	6.70594148351328	6.59518520166272	6.6060957129348	6.70356990806231	6.67577879916404	6.69876015586842	5.87546928071355
"Emc4"	8.16860146857992	8.76994162411686	8.11982509269549	7.55687519793341	7.58207511990239	7.55290414080401	6.66770886304959	6.69803723575853	6.27415581584585
"Emc6"	8.4356638730684	9.19680533535447	8.41018537941691	8.2586614035651	8.3643063270943	8.3629998349464	7.0623438244518	7.15104869221454	7.07231924309352
"Emc7"	7.64421579079425	7.96675653354385	7.49432680045627	7.35296981102648	7.25909809780705	7.31186494598021	6.63316924214365	6.67947930483088	6.15397935361287
"Emc8"	6.95981135334027	7.76451308020973	6.94138346778	6.22241014274507	6.36721550517211	6.30756580745493	5.3380087180194	5.42601504212427	5.14710940335292
"Emc9"	1.01986696591233	0.802461111654728	0.373425630765236	2.56602617119089	2.25021737145893	2.85718031081147	6.41953812546865	6.4158074250615	6.46355375083663
"Emd"	5.23743741094642	5.49243044894076	5.12738693580672	4.88810479787407	5.14305879877227	5.20043524218885	4.56299730479804	4.18758291583447	4.83360125867514
"Eme1"	3.24464312375388	3.21917796843689	3.70752026638253	2.34117119060958	1.71988529322869	1.43873858847319	1.66971978513363	1.27954226891347	-0.126315623639757
"Eme2"	4.59580458864554	4.98061109716845	4.89305100229581	5.00329662348308	5.30266224681398	5.05291090128599	4.62953951203481	4.41047592693491	4.34307004984374
"Emg1"	8.56503872190464	9.21507693853031	8.54398676294615	8.10628659676893	8.33741838776639	8.30814330100759	7.55632417215193	7.63630203841935	7.03044696300715
"Emid1"	0.97196015512038	-0.883582048227351	0.827454189789997	1.20048035883385	1.75323032354099	0.782168739798513	4.46921314508055	4.52251386673524	3.77367421979146
"Emilin1"	1.59509972752847	-1.45823565993695	2.74105560066022	2.48024228378152	3.11437703764505	2.8926206074769	4.63818435296785	4.58953163762662	3.58894662805414
"Eml2"	3.379287019681	1.60177670433676	3.2204517224723	2.53232220536482	2.62518617593854	2.60991659724127	3.21814282061789	3.59155520977948	2.35391181879854
"Eml3"	5.4621373493426	4.73985250046322	5.68856410146657	5.88123713763388	5.77805220720433	5.87736119094806	6.98792500018518	6.85219721798692	6.49225905992068
"Eml4"	5.06263414113256	5.32467508377582	4.47425723469249	5.01706980320612	4.91774631066869	4.87386223906181	4.18053658376683	4.28515344613707	5.3956356619032
"Eml5"	1.73082713618497	2.25443340613747	1.81203943202557	1.96526780535404	2.86776103886343	2.75818222684755	2.71229678937265	2.75422770930436	3.93741099504711
"Emp3"	6.2290329135046	7.27638684990906	6.25490559323533	6.88281457701333	7.13704291240874	6.84822669874305	9.16137792216919	9.17105522422276	9.74622836163181
"Enc1"	1.40974352589986	1.64349130171357	1.19132426316763	1.13461990514418	1.62700284775043	2.17404835377362	1.75697525144205	2.35999430082554	3.57330353128918
"Endod1"	-1.87468547743919	-2.8228055337021	-2.97080470458332	1.90069385935905	1.46202032756402	1.84069467838583	-0.510390190935381	-0.164159071304154	-0.346669236832256
"Endog"	4.87676013297463	5.73603189176527	4.94726938872724	4.63774801607483	5.05777614041877	4.97100598408597	3.92195902638497	3.97487436638394	3.21847148506468
"Endov"	5.37041695792183	5.31985900342552	5.18671267418647	5.06941605737804	5.23444394694287	5.00243674015084	5.27103405840491	5.04101854432489	4.86606263131461
"Eng"	1.65700438205718	-0.664148604510118	1.48165753977665	1.9138419422828	1.52772651210266	1.40641113493301	4.53549658985615	4.33622436489017	3.73201235624525
"Engase"	4.24657033877422	3.27332566935647	4.37156099854063	4.14136571439804	4.00719310181191	3.85041069257221	4.30519368220993	4.46248313863926	3.05538546670824
"Enkd1"	4.05004955370493	4.26941889834361	4.07869244638282	2.59896069282148	3.0216390659752	2.75818222684755	1.96368925010497	2.30027737432525	0.867550607323143
"Eno1"	0.26289045852205	1.1304557923611	1.07310066310239	0.459609578930713	0.185802103126838	0.505254482742046	-0.000617624512127092	0.524931551077965	-1.68700055239879
"Eno1b"	3.10170341929445	3.26666730921974	2.90575880100441	2.49781198072023	2.40509610421812	2.32002954035829	2.31949064021246	2.24591716339987	1.77613216295741
"Eno3"	5.62491195955219	5.99158049315613	6.0439009728616	5.78791727761577	5.98051027056921	5.98320937309145	4.41155127221919	4.30237874579231	4.3522654743615
"Enoph1"	6.51729593816627	6.47508096159847	6.52543873644409	6.10694544215928	6.26833038407365	6.34855331737082	4.95772199507818	4.88715176277891	4.14918555595166
"Enox2"	1.71636169666436	1.78066844362412	1.55700366373698	0.993129222440855	1.40721195555243	1.42266540772632	2.46264226016066	2.2300018904234	3.04029277539591
"Enpp1"	-0.577648167195561	-3.3686277169524	-1.22766115398206	1.62499658751476	0.872363138513141	0.309373498726356	2.44960460364403	2.83009131481419	3.53073988468026
"Enpp4"	4.60368566017575	4.59853985826337	4.5791913852212	3.77417893998508	3.7644260524672	3.23855184147114	4.42326949259721	3.99384814594439	4.1735984191918
"Ensa"	6.30531699867977	6.06249009860818	6.2818070636357	6.61645212084203	6.2945203416277	6.4236632036746	6.61904570056583	6.4739746148659	5.90701221559607
"Enthd1"	3.14555191718865	2.97147624664604	2.53287347008918	2.16542802449071	2.60706183937501	2.41245606994131	2.04395203538528	2.50591634344969	1.7204081777254
"Enthd2"	3.98214337088998	3.64079644074919	4.15827397671572	4.12449937260968	4.17857554403869	4.04670894283024	4.78942395729724	4.6415925719652	3.86644715317548
"Entpd5"	3.72829071239596	3.65105839940537	3.83104915660728	4.65546868343075	4.13496762651361	4.34203914984799	5.48102394453758	5.61633363360249	5.03546927007391
"Entpd6"	6.38235790910861	5.53461034082365	6.31799614411292	6.34638649033657	6.3281021602397	6.45363448415787	5.98038470305766	5.98386091601764	4.75026077071163
"Entpd7"	2.82663681971214	2.06788030199418	2.38357152656323	2.31167270738785	1.9092900394795	2.42057211578105	1.85910967462328	1.72783080032963	1.64259473209882
"Eny2"	7.82151871282969	8.65083262340549	7.68315540653423	7.66313120592323	7.79734456331413	7.58507813904176	6.56981372491702	6.64200747881268	6.85449332256151
"Eogt"	0.844733926498895	0.164511676720983	1.60039208271477	1.8468694710333	1.24477888946208	-0.137973155260355	1.37097276339226	1.49462916956207	0.797468588035334
"Eomes"	4.8636926680523	5.42226757244766	5.40939998196412	7.6236652071994	7.86102378451663	7.54805028065938	4.11185400431525	4.0917651854438	4.34307004984374
"Ep300"	2.89245417728515	2.61048370592227	2.18886658360817	2.67042437867524	2.51285882964529	3.21541334773108	3.69496260188084	3.68791139673835	5.44087499503385
"Ep400"	4.96658983835146	4.73744670347695	5.16279198428223	5.71749346721317	5.67597350751788	5.83320335799685	5.86911828649362	5.52878942488535	6.37985063637629
"Epb4.1"	3.79175721422145	3.91649839331331	3.89051832794942	3.71155971637691	3.66280623977697	4.05455312314595	4.51686716007936	4.78328743477438	5.81467774494502
"Epb4.1l2"	2.79256678571909	3.33190720575617	2.66135029072707	3.42516799254926	3.49882877710522	2.89844359661423	3.61255138164436	3.68207404852007	4.32761288724655
"Epb4.1l4aos"	5.48365068643171	6.38111329893084	5.38789371724207	5.22123885831156	5.42409698620007	5.61716313159065	4.45460449439006	4.71632245621335	5.97605484594363
