"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"46"	"1600020E01Rik"	681	-0.95076198681687	5.16312943182775	19.1095312252073	0.000766225095290767	0.00262159172083838
"47"	"1700001L05Rik"	6003	6.76734535398336	0.867080791764571	62.9989876915064	2.52756073421027e-06	3.39141895903566e-05
"48"	"1700001O22Rik"	1591	-0.0353330841502184	0.626484185743173	0.00601721229942735	0.93935732346001	0.951730471243834
"49"	"1700007L15Rik"	747	-0.261566887320756	3.4966361150824	1.00282577043692	0.33500449213929	0.418318086527472
"50"	"1700008J07Rik"	2432	0.36489818855587	1.16789399340543	0.962368292170525	0.344594551672388	0.428212163231629
"51"	"1700010I14Rik"	1878	-2.41567919236749	1.32377324772984	31.0019290554017	9.29409208354783e-05	0.000490877073148533
"52"	"1700012D01Rik"	695	-0.30792842817016	0.626325684959533	0.483952898867273	0.498953148944719	0.578938864851414
"53"	"1700017B05Rik"	4934	-0.425320757777901	5.70245842763856	2.89187726180683	0.112942299822263	0.167385862663766
"54"	"1700019G17Rik"	3278	-0.338712825680558	1.88714099842363	0.57459574453882	0.462034159671215	0.544211218553833
"55"	"1700020I14Rik"	1549	-0.0204065162894843	4.99575850754003	0.00912521215339043	0.925361971262733	0.941950117920013
"56"	"1700021F05Rik"	898	0.158559125905805	5.20183598212687	0.375294033864695	0.550757573292834	0.627387018529229
"57"	"1700021K19Rik"	5343	-0.123868777398415	2.05550200985953	0.0875589409751537	0.772003427513182	0.817247010812698
"58"	"1700025G04Rik"	9754	-1.98741119483974	2.97481435176676	38.01276764437	3.48706680913478e-05	0.000230779605050143
"59"	"1700028E10Rik"	2718	-0.974424945034371	1.37396917877394	7.68619186802312	0.0159141837383749	0.0319777087904237
"60"	"1700028J19Rik"	1187	0.655415360388061	1.38560730637663	2.2347073493443	0.158948019653992	0.22403562068071
"61"	"1700030C10Rik"	1724	-0.758918825579628	0.25725890329533	1.69765426175381	0.215326441522968	0.288392646074155
"62"	"1700030K09Rik"	2427	0.494081021660631	3.18699117533758	2.70449030667844	0.124150727732667	0.18138183079408
"63"	"1700037C18Rik"	1097	-0.430494699716888	3.42046487875964	2.40104453168001	0.145381038214403	0.207820071038614
"64"	"1700037H04Rik"	1241	0.90012291951145	6.10829528077322	18.8975256664287	0.000801288783979926	0.00271713827837205
"65"	"1700048O20Rik"	1848	0.122955849573132	1.31998757148637	0.0679325321096196	0.798476788285322	0.839221232231981
"66"	"1700052K11Rik"	2413	0.233291365278275	2.72097007846118	0.595123533474762	0.454315502127086	0.536533922884315
"67"	"1700056E22Rik"	967	-2.11141147523619	2.25043600011715	33.4775875963781	6.46152531814221e-05	0.000369158183545668
"68"	"1700061G19Rik"	2455	-2.99992143572032	1.13312030461171	29.7440132375393	0.00011271713728774	0.000569885517470174
"69"	"1700066B19Rik"	2504	-0.586819323152625	2.24275797064718	1.96927888610125	0.184085736847421	0.252878000978053
"70"	"1700066M21Rik"	3007	-1.17516420942738	0.45737222967646	5.97315845043593	0.0296367957819728	0.0539796184737049
"71"	"1700086O06Rik"	1931	0.310027232274279	1.53766313513454	0.611164042081016	0.448432042356921	0.530805543169922
"72"	"1700094D03Rik"	3097	-1.73147856876631	2.59420720575365	24.2580716755338	0.000281936999814662	0.00117460416866441
"73"	"1700096K18Rik"	1449	-2.24431155074261	2.17821359978882	29.8339313792248	0.000111151809980201	0.000564157186655067
"74"	"1700097N02Rik"	845	-3.12983787341392	3.35428876122857	27.7372152504025	0.00015527719364452	0.000734440403257419
"75"	"1700113A16Rik"	983	-1.59466001410613	4.00799846776101	14.0541612806464	0.00245499806996872	0.00679570971266859
"76"	"1700123M08Rik"	1066	0.246720439520452	1.4298902962203	0.269750533893797	0.612276304758947	0.682905682074059
"77"	"1700123O20Rik"	1889	0.151661893291745	6.43244622490194	0.326866845383485	0.577316052142539	0.651548740959813
"78"	"1810006J02Rik"	1687	-0.7549684575908	2.76364527619059	6.70338057889943	0.0225485123108026	0.0429658037515675
"79"	"1810009A15Rik"	813	0.540950818337451	0.779077399647093	1.42351389162119	0.254263879006213	0.330842403902501
"80"	"1810013L24Rik"	4074	-0.314891850913539	3.86846783517134	1.45286286521119	0.249669813851565	0.325866002784736
"81"	"1810014B01Rik"	1620	0.511188784358146	3.6179764918467	3.50192060233173	0.0840982805260223	0.130474093776643
"82"	"1810022K09Rik"	401	1.00460748177783	8.37241964667775	14.1655733427236	0.00238689235360471	0.0066466537875737
"83"	"1810024B03Rik"	1266	-0.834925601690136	1.797898882793	2.87559942368642	0.113865193209861	0.168437889437385
"84"	"1810026B05Rik"	5143	-1.8348068171817	7.41699981527323	59.8322514356973	3.3415164425534e-06	4.17303839569427e-05
