"gene"	"length"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"104"	"2010315B03Rik"	2759	-2.14737369866559	1.87189434079161	25.7519837711696	0.000216743180814748	0.000644868440757751
"105"	"2010320M18Rik"	745	0.340772954471683	2.99831918331491	0.961816173267375	0.344728164857084	0.406825240591348
"106"	"2200002D01Rik"	507	-0.327696213715747	1.71334321872443	0.738388621177571	0.405830336596911	0.469562557643032
"107"	"2210013O21Rik"	856	-2.55080970733047	4.97834403910459	104.207852710114	1.48846904456005e-07	2.08821787668415e-06
"108"	"2210015D19Rik"	1840	1.03071657006092	4.62155696494398	17.9725367585319	0.000977733999558036	0.00234191331798124
"109"	"2210016F16Rik"	2822	1.51127417903477	8.04424263687633	42.7900217069181	1.93017504450861e-05	8.67060275675679e-05
"110"	"2210016L21Rik"	1320	-0.163870123722693	5.59006344357239	0.507760046587011	0.488772846232933	0.55071336478646
"111"	"2210018M11Rik"	4014	-1.39991268486245	3.37932614830941	13.2296830517361	0.00303547559570867	0.00624722029889742
"112"	"2210404O09Rik"	2221	-1.46594115999449	1.85127561575589	16.6491792751687	0.00131466234492385	0.00302359216297594
"113"	"2210408I21Rik"	5632	1.25407376119897	0.803795187284783	6.87648533982594	0.0211735000716353	0.0347083307394367
"114"	"2300009A05Rik"	598	0.327573272923626	5.9670181337812	1.20515243803502	0.292321428673725	0.352762668064876
"115"	"2310001H17Rik"	769	-0.248679701407257	5.20179879450475	0.658615644111927	0.431738617676722	0.49557845794967
"116"	"2310009A05Rik"	492	-0.494953967747178	5.4310800895216	2.32764951161532	0.151180826382747	0.196489192407926
"117"	"2310009B15Rik"	571	0.09630519708541	4.20881477263637	0.0910384169510825	0.767660187281308	0.806337394468808
"118"	"2310010J17Rik"	538	0.42447943925988	4.41509810493297	1.02489259616229	0.32993530180478	0.391579102996481
"119"	"2310011J03Rik"	1659	0.604728075130969	7.01608084887867	7.86547588589089	0.014966789553809	0.0253884573418136
"120"	"2310015A10Rik"	4845	-2.64688878645702	2.20777362075183	54.2872135614074	5.62044582699176e-06	3.1862626701501e-05
"121"	"2310022A10Rik"	2719	0.592488716307915	4.82520227989037	3.09863428980733	0.101980927290329	0.139290361553488
"122"	"2310022B05Rik"	3307	0.962473341907746	2.8888870598508	9.85285681281909	0.00788403726636938	0.0144159642454625
"123"	"2310033P09Rik"	1241	0.0360232083956968	6.28430604101899	0.0153386153158632	0.903339653580713	0.920718460878874
"124"	"2310035C23Rik"	5406	-1.10166915846751	4.25145617603066	16.6135184688114	0.00132545337727095	0.00304697155258125
"125"	"2310036O22Rik"	892	0.640152307748491	8.22287062179129	5.52298655090301	0.0353190107781069	0.0545022928506557
"126"	"2310039H08Rik"	773	-0.236202803341621	5.99559572182927	0.648502189714317	0.435210978498049	0.499006965305996
"127"	"2310045N01Rik"	2783	-0.948634060718415	5.65150614496532	15.9190587275758	0.00155753499040702	0.00349222177822934
"128"	"2310047M10Rik"	1802	-1.24538086138223	2.64323290106178	14.3357111035097	0.00228707196486114	0.00487552915088042
"129"	"2310057M21Rik"	2214	1.13050425271356	4.91141708670773	26.850584938042	0.000179830001565912	0.000551564534793926
"130"	"2310061I04Rik"	1240	1.42211563802057	5.93650292461281	47.1916248126855	1.16994971895346e-05	5.75071411353596e-05
"131"	"2310067B10Rik"	4996	-1.30619420727297	2.90336005213074	10.2169333525671	0.00706022768042635	0.0130890918536327
"132"	"2410002F23Rik"	1982	0.647416925235992	7.45771905293397	4.19569192760279	0.0613994883303855	0.0891585110284971
"133"	"2410004B18Rik"	975	0.246338428423903	5.94361318974244	1.2166648901731	0.290126894532298	0.350373101935009
"134"	"2410006H16Rik"	461	0.186336477524726	7.65307589040618	0.422030976428279	0.527300574727792	0.587808601632565
"135"	"2410015M20Rik"	755	0.704492147971203	8.07152591670337	5.46893896471195	0.0360843759290895	0.0554992911489832
"136"	"2410016O06Rik"	2346	1.62311955706935	6.63460419291184	30.9081716478573	9.42682377204814e-05	0.000317981275776537
"137"	"2410089E03Rik"	10469	-2.68063621967312	2.28584450736003	29.4776632633514	0.000117505568369976	0.000382311564326246
"138"	"2410127L17Rik"	2094	1.93413454639505	6.24406953986953	88.286575647283	3.85918458913812e-07	4.15553915124993e-06
"139"	"2410131K14Rik"	2670	0.913104765748784	5.28025838517567	16.6029846655609	0.00132866054186549	0.00305297854891426
"140"	"2500002B13Rik"	902	2.37428664575264	1.59057608586915	26.843751457671	0.000180035955596308	0.000552031489146436
"141"	"2500004C02Rik"	1898	0.0860852483134499	1.12697197578397	0.02668549654417	0.872763536346428	0.894878653887528
"142"	"2510002D24Rik"	1232	-0.713159492029775	6.6402678677924	12.8092312173627	0.00339213321626466	0.00688882536984158
"143"	"2510039O18Rik"	2731	-0.697748996420406	6.5384913084846	3.78928059973644	0.0736437033930167	0.104502275779846
"144"	"2610001J05Rik"	1803	0.377070331449955	6.75278920394119	3.23390732350297	0.0955088449640143	0.131569482447412
"145"	"2610002M06Rik"	5841	0.232740389692876	5.00617047169434	1.16986156842918	0.299193840440604	0.360125810053698
"146"	"2610005L07Rik"	4009	-0.246438317841415	3.65438298339219	0.895447895298704	0.36135822049548	0.423783636496183
"147"	"2610008E11Rik"	4229	-5.98987728715381	1.6274862869069	48.6775464465345	9.96378723653203e-06	5.05717556627537e-05
"148"	"2610015P09Rik"	3643	-1.00738462066894	3.44782070735476	12.047997997384	0.00416953361839653	0.00824441449208919
"149"	"2610020H08Rik"	2348	-3.09564278917964	2.99216579515658	69.8118493393778	1.44011650457796e-06	1.12047823119245e-05
"150"	"2610035D17Rik"	1848	-4.20669764269099	4.95613945221566	190.839894042989	4.06440953350844e-09	1.92456182213243e-07
"151"	"2610044O15Rik8"	1776	-0.96416388133167	3.39846054018673	11.5152424591047	0.00483766936097103	0.00938738709288633
"152"	"2610206C17Rik"	1717	-2.87257679642485	0.0850791987383038	25.9958515059469	0.00020784560796385	0.000623718878438671
"153"	"2610301B20Rik"	2118	-0.500629292319242	3.38221175140527	2.46354507761829	0.140659840839188	0.184754229283729
"154"	"2610306M01Rik"	1034	-0.737596080103169	2.87417685736798	5.14160341958116	0.0411627068583141	0.062289502516159
"155"	"2610318N02Rik"	1266	1.55029347786797	4.45162254844715	41.5826855116011	2.23005810256488e-05	9.73670115257272e-05
"156"	"2610507B11Rik"	7443	-0.256379566207642	5.29295303887242	0.819830121112397	0.381795496526792	0.444656556748144
"157"	"2610507I01Rik"	2905	-1.20528591731982	2.82883658342047	13.5427173639674	0.002798071303766	0.00581820149945091
"158"	"2610524H06Rik"	945	-0.826312939669643	4.9661045618342	12.7958564275458	0.00340425360057115	0.00690934409689381
"159"	"2700029M09Rik"	1183	0.985770335149239	6.49097820991612	22.9628790718983	0.000357377305787876	0.000988195843122891
"160"	"2700038G22Rik"	1370	1.88540834927409	2.99994459049814	28.6581904810311	0.000133781855413248	0.000428085277066426
"161"	"2700049A03Rik"	5763	-1.25357225703115	2.28424861844074	11.6507164100014	0.00465665225492492	0.00908524523085011
"162"	"2700060E02Rik"	1510	1.40528953083156	7.71914020649491	48.8992458569862	9.7311984178202e-06	4.97103664703559e-05
"163"	"2700062C07Rik"	1032	1.09207679285551	5.48315806620564	22.0090891264252	0.000428042573391848	0.00115228432931415
"164"	"2700081O15Rik"	4989	0.729461187120615	1.56620522946478	2.73515760699616	0.122225595291735	0.163317039574682
"165"	"2700094K13Rik"	679	0.588526242445581	7.16845194349255	6.81207788327347	0.0216732804212626	0.0353808729621564
"166"	"2700097O09Rik"	1187	2.20140682069259	5.26769610830854	87.5459799792639	4.04865937851513e-07	4.29921933914081e-06
